activity,datetime,hours,client_id,project_id
Client Production,2023-02-23 19:36:00,0.48,6.0,120.0
Edu Data Science,2023-02-24 10:03:00,0.37,,
Practicing,2023-02-24 13:37:00,0.47,,
Admin,2023-02-24 13:49:00,0.82,,
Spec,2023-02-24 15:13:00,1.1,58.0,125.0
Spec,2023-02-24 17:22:00,0.87,58.0,125.0
Sound Design,2023-02-24 18:36:00,0.47,,
Spec,2023-02-24 20:55:00,1.23,58.0,125.0
Edu Data Science,2023-02-25 11:52:00,0.67,,
Edu Data Science,2023-02-25 12:04:00,0.1,,
Edu Data Science,2023-02-25 16:00:00,0.25,,
Client Production,2023-02-25 17:12:00,0.83,17.0,50.0
Client Production,2023-02-25 18:54:00,1.15,17.0,50.0
Client Production,2023-02-25 20:45:00,0.87,17.0,50.0
Client Production,2023-02-25 21:53:00,1.05,17.0,50.0
Client Production,2023-02-25 22:42:00,0.42,17.0,50.0
Client Production,2023-02-25 23:22:00,0.22,17.0,50.0
Client Production,2023-02-26 00:01:00,0.62,17.0,50.0
Edu Data Science,2023-02-26 11:30:00,0.82,,
Client Production,2023-02-27 14:13:00,1.9,6.0,120.0
Client Production,2023-02-27 17:00:00,2.38,6.0,120.0
Edu Data Science,2023-02-27 23:06:00,0.42,,
Edu Data Science,2023-02-28 10:21:00,0.62,,
Practicing,2023-02-28 11:32:00,0.4,,
Client Production,2023-02-28 12:02:00,0.17,50.0,118.0
Spec,2023-02-28 16:06:00,2.43,58.0,125.0
Edu Data Science,2023-02-28 17:40:00,0.25,,
Edu Data Science,2023-02-28 21:48:00,0.2,,
Edu Data Science,2023-02-28 22:11:00,0.28,,
Edu Data Science,2023-02-28 23:06:00,0.5,,
Edu Data Science,2023-03-01 11:05:00,0.57,,
Client Production,2023-03-01 12:30:00,0.27,6.0,120.0
Admin,2023-03-01 12:59:00,0.3,,
Admin,2023-03-01 13:50:00,0.42,,
Spec,2023-03-01 16:30:00,0.45,62.0,128.0
Edu Data Science,2023-03-01 23:48:00,1.97,,
Sound Design,2023-03-02 10:55:00,0.35,,
Admin,2023-03-02 11:15:00,0.15,,
Spec,2023-03-02 12:42:00,1.43,73.0,127.0
Spec,2023-03-02 14:21:00,0.82,73.0,127.0
Spec,2023-03-02 16:52:00,0.95,73.0,127.0
Spec,2023-03-02 17:46:00,0.47,73.0,127.0
Spec,2023-03-02 18:53:00,0.63,,
Client Production,2023-03-02 21:19:00,0.77,50.0,118.0
Client Production,2023-03-02 22:42:00,0.78,50.0,118.0
Edu Data Science,2023-03-03 13:02:00,0.75,,
Edu Data Science,2023-03-03 13:55:00,0.18,,
Admin,2023-03-03 14:46:00,0.17,,
Client Production,2023-03-03 16:00:00,1.02,50.0,118.0
Spec,2023-03-05 18:20:00,1.55,62.0,128.0
Spec,2023-03-05 19:07:00,0.37,62.0,128.0
Spec,2023-03-05 20:33:00,0.73,62.0,128.0
Spec,2023-03-05 21:05:00,0.47,73.0,127.0
Spec,2023-03-05 21:40:00,0.18,62.0,128.0
Spec,2023-03-05 23:59:00,0.1,58.0,125.0
Spec,2023-03-06 01:44:00,1.73,58.0,125.0
Spec,2023-03-06 11:05:00,0.83,73.0,127.0
Spec,2023-03-06 12:55:00,0.62,73.0,127.0
Spec,2023-03-06 15:11:00,1.1,73.0,127.0
Spec,2023-03-06 15:57:00,0.32,73.0,127.0
Client Production,2023-03-06 16:47:00,0.23,23.0,123.0
Spec,2023-03-06 17:34:00,0.6,73.0,127.0
Edu Data Science,2023-03-07 00:50:00,0.75,,
Spec,2023-03-07 12:41:00,0.52,62.0,128.0
Spec,2023-03-07 13:44:00,0.43,62.0,128.0
Spec,2023-03-07 16:31:00,1.12,62.0,128.0
Spec,2023-03-07 20:18:00,1.43,62.0,128.0
Spec,2023-03-07 20:55:00,0.55,62.0,128.0
Spec,2023-03-07 22:43:00,0.77,62.0,128.0
Spec,2023-03-07 23:27:00,0.62,62.0,128.0
Spec,2023-03-07 23:49:00,0.23,62.0,128.0
Spec,2023-03-08 11:29:00,0.18,62.0,128.0
Spec,2023-03-08 12:36:00,0.53,62.0,128.0
Spec,2023-03-08 13:40:00,0.43,58.0,125.0
Spec,2023-03-08 15:13:00,0.75,73.0,127.0
Spec,2023-03-08 16:02:00,0.23,58.0,125.0
Spec,2023-03-08 16:59:00,0.55,58.0,125.0
Spec,2023-03-08 18:37:00,0.5,58.0,125.0
Admin,2023-03-08 21:43:00,0.33,,
Spec,2023-03-09 12:35:00,1.13,16.0,121.0
Client Production,2023-03-09 14:47:00,0.93,16.0,121.0
Client Production,2023-03-09 16:28:00,1.05,16.0,121.0
Edu Data Science,2023-03-09 21:33:00,0.37,,
Edu Data Science,2023-03-10 13:25:00,0.33,,
Practicing,2023-03-10 13:39:00,0.23,,
Sound Design,2023-03-10 13:39:00,0.65,,
Edu Data Science,2023-03-10 22:45:00,0.5,,
Practicing,2023-03-11 11:20:00,0.27,,
Practicing,2023-03-11 11:29:00,0.07,,
Practicing,2023-03-11 21:51:00,0.55,,
Edu Data Science,2023-03-12 13:19:00,0.4,,
Admin,2023-03-12 15:28:00,0.97,,
Admin,2023-03-13 13:39:00,1.3,,
Practicing,2023-03-13 14:18:00,0.42,,
Admin,2023-03-13 17:11:00,0.95,,
Admin,2023-03-13 19:30:00,1.48,,
Client Production,2023-03-14 12:30:00,3.03,13.0,24.0
Client Production,2023-03-14 14:34:00,1.72,13.0,24.0
Spec,2023-03-14 15:51:00,0.8,58.0,125.0
Spec,2023-03-14 18:55:00,0.78,58.0,125.0
Edu Data Science,2023-03-15 08:05:00,0.13,,
Client Production,2023-03-15 11:50:00,0.83,16.0,121.0
Client Production,2023-03-15 13:03:00,0.45,16.0,121.0
Client Production,2023-03-15 14:25:00,0.67,16.0,121.0
Client Production,2023-03-15 15:46:00,0.9,16.0,121.0
Client Production,2023-03-15 16:16:00,0.42,16.0,121.0
Sound Design,2023-03-15 17:59:00,0.95,16.0,121.0
Client Production,2023-03-15 20:24:00,0.78,16.0,121.0
Client Production,2023-03-15 21:10:00,0.6,16.0,121.0
Client Production,2023-03-16 10:14:00,1.08,50.0,118.0
Practicing,2023-03-16 12:44:00,0.38,,
Client Production,2023-03-16 14:04:00,0.1,50.0,118.0
Edu Data Science,2023-03-16 15:24:00,1.02,50.0,118.0
Client Production,2023-03-16 17:15:00,1.22,50.0,118.0
Client Production,2023-03-16 19:43:00,1.17,50.0,118.0
Admin,2023-03-16 19:53:00,0.17,,
Client Production,2023-03-16 23:13:00,0.65,,
Edu Data Science,2023-03-17 10:16:00,0.57,,
Client Production,2023-03-17 12:59:00,1.23,16.0,121.0
Client Production,2023-03-17 16:32:00,0.98,16.0,121.0
Edu Data Science,2023-03-17 23:48:00,0.8,,
Family,2023-03-18 11:44:00,0.68,,
Practicing,2023-03-18 13:22:00,0.33,,
Practicing,2023-03-18 13:51:00,0.08,,
Edu Data Science,2023-03-18 14:00:00,0.12,,
Practicing,2023-03-18 14:45:00,0.47,,
Edu Data Science,2023-03-18 17:20:00,0.25,,
Edu Data Science,2023-03-19 11:16:00,0.17,,
Edu Data Science,2023-03-19 14:03:00,0.75,,
Edu Data Science,2023-03-19 16:51:00,0.33,,
Edu Data Science,2023-03-19 21:30:00,0.33,,
Edu Data Science,2023-03-19 22:05:00,0.38,,
Admin,2023-03-20 09:30:00,0.37,,
Client Production,2023-03-20 11:55:00,1.38,16.0,121.0
Client Production,2023-03-20 12:00:00,0.07,16.0,121.0
Client Production,2023-03-20 14:00:00,0.83,16.0,121.0
Client Production,2023-03-20 15:25:00,1.08,16.0,121.0
Client Production,2023-03-20 16:07:00,0.53,16.0,121.0
Edu Data Science,2023-03-21 10:05:00,0.8,,
Client Production,2023-03-21 14:09:00,0.2,6.0,120.0
Client Production,2023-03-21 15:26:00,0.47,6.0,120.0
Client Production,2023-03-21 16:01:00,0.27,6.0,120.0
Edu Data Science,2023-03-21 16:26:00,0.28,,
Edu Data Science,2023-03-22 09:14:00,0.32,,
Client Production,2023-03-22 14:00:00,1.0,87.0,4.0
Client Production,2023-03-22 15:00:00,1.0,87.0,10.0
Client Production,2023-03-22 16:00:00,1.0,87.0,8.0
Client Production,2023-03-22 17:00:00,1.0,87.0,9.0
Client Production,2023-03-22 18:00:00,1.0,87.0,6.0
Admin,2023-03-23 09:49:00,0.18,,
Client Production,2023-03-23 10:44:00,0.87,87.0,8.0
Client Production,2023-03-23 11:43:00,0.27,87.0,8.0
Client Production,2023-03-23 17:37:00,0.93,87.0,10.0
Client Production,2023-03-23 19:40:00,0.17,87.0,6.0
Edu Data Science,2023-03-23 21:28:00,1.0,,
Sound Design,2023-03-24 10:50:00,0.8,,
Sound Design,2023-03-24 14:47:00,0.37,,
Sound Design,2023-03-24 16:50:00,0.42,,
Sound Design,2023-03-24 17:23:00,0.5,,
Practicing,2023-03-25 13:19:00,0.32,,
Practicing,2023-03-27 14:10:00,0.12,,
Edu Data Science,2023-03-27 18:33:00,0.52,,
Edu Data Science,2023-03-27 22:34:00,0.22,,
Edu Data Science,2023-03-27 23:30:00,0.82,,
Admin,2023-03-28 11:55:00,1.37,,
Spec,2023-03-28 12:02:00,0.12,58.0,125.0
Admin,2023-03-28 12:51:00,0.6,,
Admin,2023-03-28 15:35:00,0.27,,
Admin,2023-03-29 11:01:00,0.5,,
Admin,2023-03-29 14:15:00,0.25,,
Client Production,2023-03-29 15:36:00,1.27,16.0,121.0
Admin,2023-03-30 10:22:00,1.2,,
Sound Design,2023-03-30 10:59:00,0.28,,
Client Production,2023-03-30 14:47:00,1.03,16.0,121.0
Client Production,2023-03-30 15:15:00,0.13,16.0,121.0
Client Production,2023-03-30 16:15:00,0.83,16.0,121.0
Client Production,2023-03-31 08:25:00,0.35,16.0,121.0
Client Production,2023-03-31 08:53:00,0.32,6.0,120.0
Client Production,2023-03-31 15:29:00,0.48,6.0,120.0
Admin,2023-03-31 16:02:00,0.4,,
Admin,2023-03-31 18:07:00,0.27,,
Edu Data Science,2023-03-31 19:04:00,0.75,,
Practicing,2023-04-03 09:42:00,0.35,,
Client Production,2023-04-03 09:56:00,0.2,16.0,121.0
Admin,2023-04-03 10:05:00,0.13,,
Admin,2023-04-03 11:02:00,0.42,,
Admin,2023-04-03 12:41:00,1.48,,
Spec,2023-04-03 15:28:00,1.72,58.0,125.0
Admin,2023-04-04 10:37:00,1.08,,
Practicing,2023-04-04 11:44:00,0.13,,
Sound Design,2023-04-04 18:02:00,0.83,,
Client Production,2023-04-04 19:44:00,1.08,87.0,10.0
Practicing,2023-04-04 21:22:00,0.27,,
Practicing,2023-04-04 21:31:00,0.1,,
Edu Data Science,2023-04-04 21:55:00,0.38,,
Client Production,2023-04-05 10:00:00,0.07,87.0,10.0
Client Production,2023-04-05 10:02:00,0.02,,
Client Production,2023-04-05 11:08:00,0.97,87.0,6.0
Admin,2023-04-05 11:17:00,0.07,,
Client Production,2023-04-05 13:14:00,0.45,87.0,5.0
Client Production,2023-04-05 13:45:00,0.37,87.0,5.0
Client Production,2023-04-05 15:37:00,0.88,87.0,4.0
Admin,2023-04-05 15:59:00,0.32,,
Client Production,2023-04-05 16:26:00,0.43,87.0,5.0
Client Production,2023-04-05 16:36:00,0.1,87.0,4.0
Client Production,2023-04-05 16:41:00,0.07,87.0,6.0
Client Production,2023-04-05 16:46:00,0.08,87.0,10.0
Client Production,2023-04-05 16:51:00,0.08,87.0,8.0
Admin,2023-04-05 17:38:00,0.25,,
Edu Data Science,2023-04-06 10:27:00,0.62,,
Edu Data Science,2023-04-06 10:54:00,0.27,,
Admin,2023-04-06 11:10:00,0.17,,
Admin,2023-04-06 12:12:00,0.52,,
Practicing,2023-04-06 12:49:00,0.33,,
Admin,2023-04-07 11:27:00,1.25,,
Sound Design,2023-04-07 11:55:00,0.33,,
Spec,2023-04-07 16:07:00,3.0,17.0,51.0
Edu Data Science,2023-04-09 11:44:00,0.4,,
Client Production,2023-04-10 12:57:00,2.03,13.0,24.0
Admin,2023-04-10 18:11:00,1.6,,
Spec,2023-04-11 12:40:00,2.43,74.0,237.0
Client Production,2023-04-11 14:51:00,1.5,36.0,124.0
Client Production,2023-04-11 15:45:00,0.75,36.0,124.0
Spec,2023-04-12 10:28:00,0.83,74.0,237.0
Edu Data Science,2023-04-12 14:03:00,1.45,,
Edu Data Science,2023-04-12 14:13:00,0.08,,
Admin,2023-04-12 14:55:00,0.38,,
Admin,2023-04-12 17:33:00,0.55,,
Edu Data Science,2023-04-12 23:29:00,1.17,,
Edu Data Science,2023-04-13 00:22:00,0.35,,
Edu Data Science,2023-04-13 18:22:00,0.1,,
Edu Data Science,2023-04-13 19:41:00,1.28,,
Practicing,2023-04-14 13:39:00,0.5,,
Edu Data Science,2023-04-14 15:25:00,0.33,,
Edu Data Science,2023-04-14 19:42:00,0.88,,
Edu Data Science,2023-04-14 22:09:00,0.48,,
Edu Data Science,2023-04-16 14:15:00,1.08,,
Edu Data Science,2023-04-16 16:21:00,1.03,,
Edu Data Science,2023-04-16 22:22:00,0.35,,
Edu Data Science,2023-04-16 22:37:00,0.03,,
Edu Data Science,2023-04-16 23:06:00,0.27,,
Edu Data Science,2023-04-16 23:36:00,0.37,,
Edu Data Science,2023-04-17 01:00:00,1.07,,
Admin,2023-04-17 11:39:00,0.25,,
Practicing,2023-04-17 12:05:00,0.42,,
Practicing,2023-04-17 12:31:00,0.35,,
Client Production,2023-04-17 13:13:00,0.65,36.0,124.0
Client Production,2023-04-17 14:18:00,0.82,36.0,124.0
Client Production,2023-04-17 15:46:00,0.55,36.0,124.0
Sound Design,2023-04-17 16:29:00,0.17,,
Client Production,2023-04-17 18:04:00,0.98,36.0,124.0
Admin,2023-04-17 18:43:00,0.55,,
Practicing,2023-04-18 11:16:00,0.53,,
Edu Data Science,2023-04-18 12:01:00,0.55,,
Edu Data Science,2023-04-18 12:11:00,0.13,,
Practicing,2023-04-18 13:24:00,0.13,,
Practicing,2023-04-18 14:24:00,0.13,,
Client Production,2023-04-18 15:55:00,0.85,36.0,124.0
Client Production,2023-04-18 17:50:00,1.43,36.0,124.0
Edu Data Science,2023-04-18 23:26:00,0.25,,
Edu Data Science,2023-04-19 12:44:00,0.85,,
Edu Data Science,2023-04-19 15:04:00,1.15,,
Admin,2023-04-19 16:13:00,0.18,,
Practicing,2023-04-19 19:20:00,0.42,,
Client Production,2023-04-19 20:18:00,0.87,36.0,124.0
Client Production,2023-04-19 20:47:00,0.42,36.0,124.0
Edu Data Science,2023-04-19 22:06:00,0.35,,
Edu Data Science,2023-04-19 23:11:00,0.62,,
Edu Data Science,2023-04-20 01:05:00,1.25,,
Edu Data Science,2023-04-20 11:24:00,0.13,,
Sound Design,2023-04-20 11:31:00,0.1,,
Client Production,2023-04-20 12:07:00,0.32,13.0,30.0
Client Production,2023-04-20 12:37:00,0.1,13.0,30.0
Client Production,2023-04-20 14:49:00,1.7,13.0,30.0
Edu Data Science,2023-04-20 18:52:00,2.12,,
Spec,2023-04-21 11:31:00,1.78,74.0,236.0
Practicing,2023-04-21 13:07:00,0.35,,
Admin,2023-04-21 13:27:00,0.1,,
Practicing,2023-04-21 13:55:00,0.37,,
Meridian Quake,2023-04-21 14:38:00,0.62,,
Meridian Quake,2023-04-21 16:28:00,0.4,,
Meridian Quake,2023-04-21 17:27:00,0.7,,
Meridian Quake,2023-04-21 17:48:00,0.03,,
Edu Data Science,2023-04-21 21:22:00,0.48,,
Edu Data Science,2023-04-21 22:31:00,0.83,,
Edu Data Science,2023-04-21 23:21:00,0.45,,
Edu Data Science,2023-04-22 23:15:00,1.3,,
Practicing,2023-04-23 18:45:00,0.3,,
Edu Data Science,2023-04-23 19:52:00,0.82,,
Edu Data Science,2023-04-23 20:49:00,0.22,,
Edu Data Science,2023-04-23 23:40:00,1.17,,
Practicing,2023-04-24 10:55:00,0.43,,
Practicing,2023-04-24 11:17:00,0.35,,
Sound Design,2023-04-24 11:48:00,0.43,,
Client Production,2023-04-24 12:42:00,0.87,36.0,124.0
Client Production,2023-04-24 15:16:00,0.95,36.0,124.0
Meridian Quake,2023-04-24 16:48:00,1.08,,
Edu Data Science,2023-04-24 18:36:00,0.57,,
Edu Data Science,2023-04-24 19:18:00,0.35,,
Edu Data Science,2023-04-24 23:59:00,1.05,,
Edu Data Science,2023-04-25 00:16:00,0.27,,
Practicing,2023-04-25 15:01:00,0.45,,
Admin,2023-04-25 15:20:00,0.2,,
Admin,2023-04-25 16:50:00,0.33,,
Admin,2023-04-25 19:16:00,1.1,,
Edu Data Science,2023-04-25 22:14:00,0.38,,
Practicing,2023-04-26 11:16:00,0.2,,
Admin,2023-04-26 12:33:00,0.73,,
Practicing,2023-04-26 13:09:00,0.37,,
Spec,2023-04-26 14:13:00,1.05,84.0,35.0
Practicing,2023-04-26 14:48:00,0.05,,
Spec,2023-04-26 16:13:00,1.4,84.0,35.0
Edu Data Science,2023-04-26 23:23:00,0.37,,
Edu Data Science,2023-04-26 23:52:00,0.33,,
Edu Data Science,2023-04-27 12:07:00,0.78,,
Edu Data Science,2023-04-27 13:31:00,1.0,,
Spec,2023-04-27 19:44:00,2.1,17.0,49.0
Spec,2023-04-27 21:06:00,0.67,17.0,51.0
Admin,2023-04-28 08:16:00,1.02,,
Admin,2023-04-28 09:33:00,0.95,,
Admin,2023-04-28 11:30:00,1.3,,
Admin,2023-04-28 13:00:00,0.97,,
Edu Data Science,2023-04-28 18:34:00,0.8,,
Edu Data Science,2023-04-28 18:47:00,0.18,,
Edu Data Science,2023-04-28 22:58:00,0.38,,
Edu Data Science,2023-04-28 23:46:00,0.37,,
Practicing,2023-04-29 12:09:00,0.53,,
Admin,2023-05-01 08:20:00,0.75,,
Edu Data Science,2023-05-01 08:48:00,0.35,,
Client Production,2023-05-01 14:08:00,1.37,36.0,124.0
Client Production,2023-05-01 15:12:00,0.27,36.0,124.0
Client Production,2023-05-01 17:11:00,0.37,36.0,124.0
Client Production,2023-05-01 18:11:00,0.63,36.0,124.0
Edu Data Science,2023-05-01 21:51:00,0.17,,
Admin,2023-05-01 23:11:00,0.43,,
Admin,2023-05-02 10:59:00,0.38,,
Admin,2023-05-02 12:28:00,0.75,,
Practicing,2023-05-02 13:02:00,0.38,,
Admin,2023-05-02 13:20:00,0.08,,
Practicing,2023-05-02 14:43:00,0.73,,
Client Production,2023-05-02 15:25:00,0.98,36.0,124.0
Client Production,2023-05-02 18:11:00,1.02,36.0,124.0
Edu Data Science,2023-05-02 22:50:00,1.28,,
Edu Data Science,2023-05-02 23:19:00,0.4,,
Client Production,2023-05-03 11:33:00,2.15,40.0,1.0
Client Production,2023-05-03 13:36:00,0.03,6.0,120.0
Admin,2023-05-03 14:39:00,1.0,,
Edu Data Science,2023-05-04 11:59:00,1.38,,
Admin,2023-05-04 15:12:00,0.17,,
Edu Data Science,2023-05-04 16:19:00,0.83,,
Spec,2023-05-04 19:30:00,0.75,17.0,49.0
Client Production,2023-05-04 21:39:00,1.87,17.0,51.0
Admin,2023-05-05 11:56:00,1.42,,
Sound Design,2023-05-05 14:17:00,0.08,,
Client Production,2023-05-05 14:43:00,0.37,36.0,124.0
Spec,2023-05-08 12:29:00,2.65,74.0,235.0
Admin,2023-05-08 14:42:00,0.47,,
Sound Design,2023-05-08 15:36:00,0.7,,
Edu Data Science,2023-05-08 16:49:00,1.17,,
Edu Data Science,2023-05-08 18:48:00,0.95,,
Practicing,2023-05-09 10:07:00,0.4,,
Practicing,2023-05-09 10:30:00,0.32,,
Spec,2023-05-09 11:55:00,0.82,,
Spec,2023-05-09 13:54:00,1.1,,
Admin,2023-05-09 15:37:00,1.48,,
Edu Data Science,2023-05-10 12:20:00,0.3,,
Admin,2023-05-10 13:34:00,1.05,,
Edu Data Science,2023-05-10 15:17:00,0.97,,
Edu Data Science,2023-05-10 17:09:00,0.73,,
Edu Data Science,2023-05-10 22:34:00,1.73,,
Admin,2023-05-10 23:27:00,0.17,,
Admin,2023-05-11 11:05:00,0.25,,
Edu Data Science,2023-05-11 17:46:00,0.52,,
Client Production,2023-05-11 19:15:00,0.53,17.0,51.0
Client Production,2023-05-11 20:11:00,0.82,17.0,51.0
Practicing,2023-05-13 17:05:00,0.22,,
Edu Data Science,2023-05-14 11:45:00,0.15,,
Edu Data Science,2023-05-15 11:24:00,1.07,,
Edu Data Science,2023-05-15 12:50:00,1.1,,
Sound Design,2023-05-15 13:05:00,0.17,,
Spec,2023-05-15 18:03:00,1.3,,
Spec,2023-05-15 18:56:00,0.43,,
Meridian Quake,2023-05-16 11:37:00,0.75,,
Edu Data Science,2023-05-16 13:09:00,0.32,,
Edu Data Science,2023-05-16 14:33:00,1.25,,
Edu Data Science,2023-05-16 16:20:00,0.72,,
Client Production,2023-05-16 19:25:00,0.38,36.0,124.0
Edu Data Science,2023-05-16 21:34:00,0.25,,
Edu Data Science,2023-05-17 10:42:00,0.03,,
Edu Data Science,2023-05-17 11:35:00,0.58,,
Edu Data Science,2023-05-17 15:08:00,1.35,,
Admin,2023-05-17 15:54:00,0.77,,
Edu Data Science,2023-05-17 20:57:00,0.48,,
Practicing,2023-05-18 13:33:00,0.33,,
Client Production,2023-05-18 14:50:00,0.23,36.0,124.0
Admin,2023-05-18 15:12:00,0.28,,
Edu Data Science,2023-05-18 16:20:00,0.97,,
Edu Data Science,2023-05-19 10:50:00,0.62,,
Admin,2023-05-19 11:26:00,0.6,,
Edu Data Science,2023-05-19 14:30:00,0.77,,
Edu Data Science,2023-05-19 15:03:00,0.2,,
Client Production,2023-05-22 11:03:00,0.15,,
Admin,2023-05-22 11:13:00,0.13,,
Admin,2023-05-22 12:15:00,0.7,,
Admin,2023-05-22 13:17:00,0.57,,
Client Production,2023-05-22 13:52:00,0.58,71.0,54.0
Client Production,2023-05-22 14:59:00,0.83,71.0,54.0
Client Production,2023-05-22 16:49:00,0.6,71.0,54.0
Sound Design,2023-05-22 17:04:00,0.23,,
Admin,2023-05-22 17:15:00,0.17,,
Admin,2023-05-22 17:41:00,0.28,,
Edu Data Science,2023-05-22 18:58:00,0.45,,
Practicing,2023-05-22 19:19:00,0.18,,
Edu Data Science,2023-05-22 23:29:00,1.03,,
Client Production,2023-05-23 12:12:00,1.67,13.0,31.0
Client Production,2023-05-23 15:16:00,2.33,13.0,31.0
Spec,2023-05-23 15:50:00,0.57,,
Admin,2023-05-24 11:02:00,0.53,,
Admin,2023-05-24 12:34:00,0.55,,
Practicing,2023-05-24 14:46:00,0.8,,
Client Production,2023-05-24 15:52:00,1.07,71.0,54.0
Spec,2023-05-24 17:38:00,0.9,,
Edu Data Science,2023-05-24 23:57:00,0.8,,
Edu Data Science,2023-05-25 09:46:00,0.1,,
Client Production,2023-05-25 11:40:00,0.98,13.0,31.0
Client Production,2023-05-25 14:18:00,1.47,13.0,31.0
Client Production,2023-05-25 15:50:00,0.73,13.0,31.0
Client Production,2023-05-25 20:45:00,1.7,17.0,51.0
Client Production,2023-05-25 21:03:00,0.27,17.0,51.0
Practicing,2023-05-25 21:49:00,0.23,,
Edu Data Science,2023-05-25 22:32:00,0.52,,
Edu Data Science,2023-05-26 09:33:00,0.3,,
Sound Design,2023-05-26 11:26:00,0.0,,
Spec,2023-05-26 13:30:00,1.6,,
Admin,2023-05-26 15:53:00,0.6,,
Admin,2023-05-26 16:12:00,0.27,,
Client Production,2023-05-26 16:26:00,0.22,71.0,54.0
Client Production,2023-05-26 17:45:00,0.45,71.0,54.0
Client Production,2023-05-26 17:56:00,0.03,71.0,54.0
Client Production,2023-05-26 22:21:00,1.65,71.0,54.0
Edu Data Science,2023-05-26 23:49:00,1.08,,
Spec,2023-05-27 16:24:00,0.23,,
Edu Data Science,2023-05-28 14:48:00,0.67,,
Edu Data Science,2023-05-30 10:15:00,0.43,,
Client Production,2023-05-30 11:56:00,0.88,71.0,54.0
Client Production,2023-05-30 15:01:00,0.72,71.0,54.0
Sound Design,2023-05-30 15:14:00,0.08,,
Sound Design,2023-05-31 11:02:00,0.32,,
Sound Design,2023-05-31 11:26:00,0.4,,
Client Production,2023-05-31 12:00:00,0.55,71.0,54.0
Client Production,2023-05-31 14:10:00,1.47,71.0,54.0
Edu Data Science,2023-05-31 16:27:00,0.38,,
Admin,2023-05-31 17:41:00,0.33,,
Edu Data Science,2023-05-31 22:33:00,1.15,,
Admin,2023-05-31 22:47:00,0.23,,
Sound Design,2023-06-01 11:43:00,0.4,,
Client Production,2023-06-01 13:32:00,0.52,71.0,54.0
Sound Design,2023-06-01 14:12:00,0.57,,
Sound Design,2023-06-01 15:14:00,0.62,,
Sound Design,2023-06-01 15:35:00,0.27,,
Edu Data Science,2023-06-01 16:25:00,0.4,,
Sound Design,2023-06-01 21:14:00,1.63,,
Client Production,2023-06-02 12:27:00,1.62,71.0,54.0
Sound Design,2023-06-02 12:43:00,0.27,,
Client Production,2023-06-02 14:40:00,1.1,71.0,54.0
Spec,2023-06-02 15:59:00,0.55,58.0,125.0
Edu Data Science,2023-06-02 17:02:00,0.27,,
Edu Data Science,2023-06-02 17:45:00,0.4,,
Edu Data Science,2023-06-02 17:53:00,0.03,,
Edu Data Science,2023-06-02 18:17:00,0.17,,
Client Production,2023-06-02 19:26:00,0.73,71.0,54.0
Client Production,2023-06-02 19:42:00,0.15,71.0,54.0
Sound Design,2023-06-03 15:37:00,1.07,,
Practicing,2023-06-03 15:22:00,0.08,,
Practicing,2023-06-03 15:27:00,0.03,,
Client Production,2023-06-04 21:41:00,2.95,17.0,51.0
Admin,2023-06-05 10:58:00,0.53,,
Admin,2023-06-05 14:14:00,0.43,,
Client Production,2023-06-05 15:51:00,1.6,71.0,54.0
Sound Design,2023-06-05 16:47:00,0.05,,
Sound Design,2023-06-05 17:18:00,0.43,,
Family,2023-06-05 21:21:00,0.33,,
Edu Data Science,2023-06-05 21:55:00,0.75,,
Edu Data Science,2023-06-05 23:25:00,0.33,,
Edu Data Science,2023-06-06 09:18:00,0.07,,
Edu Data Science,2023-06-06 09:35:00,0.12,,
Admin,2023-06-06 12:52:00,0.18,,
Client Production,2023-06-06 13:15:00,0.38,71.0,54.0
Admin,2023-06-06 14:17:00,0.32,,
Admin,2023-06-06 16:42:00,0.22,,
Spec,2023-06-06 17:56:00,0.93,,
Edu Data Science,2023-06-06 21:49:00,0.67,,
Meridian Quake,2023-06-07 13:46:00,1.87,,
Meridian Quake,2023-06-07 15:43:00,1.53,,
Edu Data Science,2023-06-08 10:19:00,0.75,,
Admin,2023-06-08 10:27:00,0.13,,
Edu Data Science,2023-06-08 10:45:00,0.02,,
Practicing,2023-06-08 12:25:00,0.33,,
Practicing,2023-06-08 12:46:00,0.32,,
Client Production,2023-06-08 13:43:00,0.77,87.0,4.0
Client Production,2023-06-08 15:55:00,0.7,87.0,5.0
Client Production,2023-06-08 16:30:00,0.4,,
Admin,2023-06-09 10:18:00,0.3,,
Edu Data Science,2023-06-09 11:24:00,1.1,,
Sound Design,2023-06-09 12:43:00,0.85,,
Client Production,2023-06-09 14:04:00,1.12,87.0,5.0
Client Production,2023-06-09 17:41:00,1.18,87.0,5.0
Practicing,2023-06-09 20:17:00,0.23,,
Practicing,2023-06-09 21:41:00,0.18,,
Edu Data Science,2023-06-09 23:35:00,0.68,,
Edu Data Science,2023-06-10 15:46:00,0.92,,
Edu Data Science,2023-06-11 13:38:00,1.15,,
Meridian Quake,2023-06-12 12:29:00,1.5,,
Meridian Quake,2023-06-12 13:12:00,0.22,,
Meridian Quake,2023-06-12 15:44:00,1.08,,
Edu Data Science,2023-06-12 21:27:00,0.5,,
Edu Data Science,2023-06-12 22:26:00,0.15,,
Admin,2023-06-13 10:06:00,0.25,,
Practicing,2023-06-13 10:32:00,0.42,,
Admin,2023-06-13 11:14:00,0.58,,
Admin,2023-06-13 12:49:00,1.32,,
