activity,datetime,hours
Edu Data Science,2023-05-04 16:19:00,0.83
Spec,2023-05-04 19:30:00,0.75
Client Production,2023-05-04 21:39:00,1.87
Admin,2023-05-05 11:56:00,1.42
Sound Design,2023-05-05 14:17:00,0.08
Client Production,2023-05-05 14:43:00,0.37
Spec,2023-05-08 12:29:00,2.65
Admin,2023-05-08 14:42:00,0.47
Sound Design,2023-05-08 15:36:00,0.7
Edu Data Science,2023-05-08 16:49:00,1.17
Edu Data Science,2023-05-08 18:48:00,0.95
Practicing,2023-05-09 10:07:00,0.4
Practicing,2023-05-09 10:30:00,0.32
Spec,2023-05-09 11:55:00,0.82
Spec,2023-05-09 13:54:00,1.1
Admin,2023-05-09 15:37:00,1.48
Edu Data Science,2023-05-10 12:20:00,0.3
Admin,2023-05-10 13:34:00,1.05
Edu Data Science,2023-05-10 15:17:00,0.97
Edu Data Science,2023-05-10 17:09:00,0.73
Edu Data Science,2023-05-10 22:34:00,1.73
Admin,2023-05-10 23:27:00,0.17
Admin,2023-05-11 11:05:00,0.25
Edu Data Science,2023-05-11 17:46:00,0.52
Client Production,2023-05-11 19:15:00,0.53
Client Production,2023-05-11 20:11:00,0.82
Practicing,2023-05-13 17:05:00,0.22
Edu Data Science,2023-05-14 11:45:00,0.15
Edu Data Science,2023-05-15 11:24:00,1.07
Edu Data Science,2023-05-15 12:50:00,1.1
Sound Design,2023-05-15 13:05:00,0.17
Spec,2023-05-15 18:03:00,1.3
Spec,2023-05-15 18:56:00,0.43
Meridian Quake,2023-05-16 11:37:00,0.75
Edu Data Science,2023-05-16 13:09:00,0.32
Edu Data Science,2023-05-16 14:33:00,1.25
Edu Data Science,2023-05-16 16:20:00,0.72
Client Production,2023-05-16 19:25:00,0.38
Edu Data Science,2023-05-16 21:34:00,0.25
Edu Data Science,2023-05-17 10:42:00,0.03
Edu Data Science,2023-05-17 11:35:00,0.58
Edu Data Science,2023-05-17 15:08:00,1.35
Admin,2023-05-17 15:54:00,0.77
Edu Data Science,2023-05-17 20:57:00,0.48
Practicing,2023-05-18 13:33:00,0.33
Client Production,2023-05-18 14:50:00,0.23
Admin,2023-05-18 15:12:00,0.28
Edu Data Science,2023-05-18 16:20:00,0.97
Edu Data Science,2023-05-19 10:50:00,0.62
Admin,2023-05-19 11:26:00,0.6
Edu Data Science,2023-05-19 14:30:00,0.77
Edu Data Science,2023-05-19 15:03:00,0.2
Client Production,2023-05-22 11:03:00,0.15
Admin,2023-05-22 11:13:00,0.13
Admin,2023-05-22 12:15:00,0.7
Admin,2023-05-22 13:17:00,0.57
Client Production,2023-05-22 13:52:00,0.58
Client Production,2023-05-22 14:59:00,0.83
Client Production,2023-05-22 16:49:00,0.6
Sound Design,2023-05-22 17:04:00,0.23
Admin,2023-05-22 17:15:00,0.17
Admin,2023-05-22 17:41:00,0.28
Edu Data Science,2023-05-22 18:58:00,0.45
Practicing,2023-05-22 19:19:00,0.18
Edu Data Science,2023-05-22 23:29:00,1.03
Client Production,2023-05-23 12:12:00,1.67
Client Production,2023-05-23 15:16:00,2.33
Spec,2023-05-23 15:50:00,0.57
Admin,2023-05-24 11:02:00,0.53
Admin,2023-05-24 12:34:00,0.55
Practicing,2023-05-24 14:46:00,0.8
Client Production,2023-05-24 15:52:00,1.07
Spec,2023-05-24 17:38:00,0.9
Edu Data Science,2023-05-24 23:57:00,0.8
Edu Data Science,2023-05-25 09:46:00,0.1
Client Production,2023-05-25 11:40:00,0.98
Client Production,2023-05-25 14:18:00,1.47
Client Production,2023-05-25 15:50:00,0.73
Client Production,2023-05-25 20:45:00,1.7
Client Production,2023-05-25 21:03:00,0.27
Practicing,2023-05-25 21:49:00,0.23
Edu Data Science,2023-05-25 22:32:00,0.52
Edu Data Science,2023-05-26 09:33:00,0.3
Sound Design,2023-05-26 11:26:00,0.0
Spec,2023-05-26 13:30:00,1.6
Admin,2023-05-26 15:53:00,0.6
Admin,2023-05-26 16:12:00,0.27
Client Production,2023-05-26 16:26:00,0.22
Client Production,2023-05-26 17:45:00,0.45
Client Production,2023-05-26 17:56:00,0.03
Client Production,2023-05-26 22:21:00,1.65
Edu Data Science,2023-05-26 23:49:00,1.08
Spec,2023-05-27 16:24:00,0.23
Edu Data Science,2023-05-28 14:48:00,0.67
Edu Data Science,2023-05-30 10:15:00,0.43
Client Production,2023-05-30 11:56:00,0.88
Client Production,2023-05-30 15:01:00,0.72
Sound Design,2023-05-30 15:14:00,0.08
Sound Design,2023-05-31 11:02:00,0.32
Sound Design,2023-05-31 11:26:00,0.4
Client Production,2023-05-31 12:00:00,0.55
Client Production,2023-05-31 14:10:00,1.47
Edu Data Science,2023-05-31 16:27:00,0.38
Admin,2023-05-31 17:41:00,0.33
Edu Data Science,2023-05-31 22:33:00,1.15
Admin,2023-05-31 22:47:00,0.23
Sound Design,2023-06-01 11:43:00,0.4
Client Production,2023-06-01 13:32:00,0.52
Sound Design,2023-06-01 14:12:00,0.57
Sound Design,2023-06-01 15:14:00,0.62
Sound Design,2023-06-01 15:35:00,0.27
Edu Data Science,2023-06-01 16:25:00,0.4
Sound Design,2023-06-01 21:14:00,1.63
Client Production,2023-06-02 12:27:00,1.62
Sound Design,2023-06-02 12:43:00,0.27
Client Production,2023-06-02 14:40:00,1.1
Spec,2023-06-02 15:59:00,0.55
Edu Data Science,2023-06-02 17:02:00,0.27
Edu Data Science,2023-06-02 17:45:00,0.4
Edu Data Science,2023-06-02 17:53:00,0.03
Edu Data Science,2023-06-02 18:17:00,0.17
Client Production,2023-06-02 19:26:00,0.73
Client Production,2023-06-02 19:42:00,0.15
Sound Design,2023-06-03 15:37:00,1.07
Practicing,2023-06-03 15:22:00,0.08
Practicing,2023-06-03 15:27:00,0.03
Client Production,2023-06-04 21:41:00,2.95
Admin,2023-06-05 10:58:00,0.53
Admin,2023-06-05 14:14:00,0.43
Client Production,2023-06-05 15:51:00,1.6
Sound Design,2023-06-05 16:47:00,0.05
Sound Design,2023-06-05 17:18:00,0.43
Family,2023-06-05 21:21:00,0.33
Edu Data Science,2023-06-05 21:55:00,0.75
Edu Data Science,2023-06-05 23:25:00,0.33
Edu Data Science,2023-06-06 09:18:00,0.07
Edu Data Science,2023-06-06 09:35:00,0.12
Admin,2023-06-06 12:52:00,0.18
Client Production,2023-06-06 13:15:00,0.38
Admin,2023-06-06 14:17:00,0.32
Admin,2023-06-06 16:42:00,0.22
Spec,2023-06-06 17:56:00,0.93
Edu Data Science,2023-06-06 21:49:00,0.67
Meridian Quake,2023-06-07 13:46:00,1.87
Meridian Quake,2023-06-07 15:43:00,1.53
Edu Data Science,2023-06-08 10:19:00,0.75
Admin,2023-06-08 10:27:00,0.13
Edu Data Science,2023-06-08 10:45:00,0.02
Practicing,2023-06-08 12:25:00,0.33
Practicing,2023-06-08 12:46:00,0.32
Client Production,2023-06-08 13:43:00,0.77
Client Production,2023-06-08 15:55:00,0.7
Client Production,2023-06-08 16:30:00,0.4
Admin,2023-06-09 10:18:00,0.3
Edu Data Science,2023-06-09 11:24:00,1.1
Sound Design,2023-06-09 12:43:00,0.85
Client Production,2023-06-09 14:04:00,1.12
Client Production,2023-06-09 17:41:00,1.18
Practicing,2023-06-09 20:17:00,0.23
Practicing,2023-06-09 21:41:00,0.18
Edu Data Science,2023-06-09 23:35:00,0.68
Edu Data Science,2023-06-10 15:46:00,0.92
Edu Data Science,2023-06-11 13:38:00,1.15
Meridian Quake,2023-06-12 12:29:00,1.5
Meridian Quake,2023-06-12 13:12:00,0.22
Meridian Quake,2023-06-12 15:44:00,1.08
Edu Data Science,2023-06-12 21:27:00,0.5
Edu Data Science,2023-06-12 22:26:00,0.15
Admin,2023-06-13 10:06:00,0.25
Practicing,2023-06-13 10:32:00,0.42
Admin,2023-06-13 11:14:00,0.58
Admin,2023-06-13 12:49:00,1.32
Practicing,2023-06-13 13:58:00,0.33
Client Production,2023-06-13 14:55:00,0.87
Client Production,2023-06-13 17:04:00,1.37
Edu Data Science,2023-06-13 17:44:00,0.47
Admin,2023-06-13 17:49:00,0.08
Brilliant,2023-06-13 17:58:00,0.13
Practicing,2023-06-14 10:42:00,0.42
Admin,2023-06-14 11:07:00,0.3
Edu Data Science,2023-06-14 11:47:00,0.63
Admin,2023-06-14 14:32:00,0.98
Edu Data Science,2023-06-14 15:57:00,0.7
Client Production,2023-06-14 17:04:00,0.47
Client Production,2023-06-14 17:58:00,0.78
Practicing,2023-06-15 10:02:00,0.17
Admin,2023-06-15 11:33:00,0.45
Edu Data Science,2023-06-15 12:05:00,0.45
Client Production,2023-06-15 16:09:00,1.97
Client Production,2023-06-15 18:25:00,1.82
Practicing,2023-06-16 09:17:00,0.12
Admin,2023-06-16 10:45:00,0.55
Practicing,2023-06-16 11:15:00,0.4
Meridian Quake,2023-06-16 14:22:00,1.78
Meridian Quake,2023-06-16 15:30:00,0.67
Admin,2023-06-16 21:20:00,0.33
Practicing,2023-06-17 18:46:00,0.12
Client Production,2023-06-17 20:52:00,2.1
Client Production,2023-06-17 22:23:00,0.72
Edu Data Science,2023-06-18 13:54:00,1.03
Edu Data Science,2023-06-18 22:05:00,0.25
Practicing,2023-06-18 22:25:00,0.18
Edu Data Science,2023-06-19 07:54:00,0.4
Admin,2023-06-19 08:03:00,0.13
Admin,2023-06-19 08:36:00,0.52
Client Production,2023-06-19 12:54:00,0.85
Sound Design,2023-06-19 13:06:00,0.2
Client Production,2023-06-19 14:11:00,0.73
Client Production,2023-06-19 15:43:00,1.18
Admin,2023-06-19 15:53:00,0.15
Edu Data Science,2023-06-19 16:04:00,0.18
Admin,2023-06-19 16:26:00,0.15
Client Production,2023-06-19 16:51:00,0.32
Client Production,2023-06-19 22:30:00,1.28
Edu Data Science,2023-06-20 11:48:00,0.52
Edu Data Science,2023-06-20 12:36:00,0.5
Practicing,2023-06-20 14:03:00,0.45
Client Production,2023-06-20 14:17:00,0.17
Practicing,2023-06-20 14:40:00,0.35
Client Production,2023-06-20 15:17:00,0.53
Edu Data Science,2023-06-21 11:05:00,0.27
Edu Data Science,2023-06-21 11:28:00,0.2
Edu Data Science,2023-06-21 12:03:00,0.55
Admin,2023-06-21 13:34:00,0.17
Practicing,2023-06-21 14:35:00,0.5
Client Production,2023-06-21 14:53:00,0.22
Practicing,2023-06-21 17:12:00,0.25
Client Production,2023-06-21 18:04:00,0.85
Client Production,2023-06-21 20:26:00,1.35
Client Production,2023-06-22 11:09:00,1.45
Client Production,2023-06-22 12:34:00,0.43
Client Production,2023-06-22 13:27:00,0.55
Client Production,2023-06-22 14:33:00,0.75
Edu Data Science,2023-06-22 15:40:00,0.52
Edu Data Science,2023-06-22 16:45:00,0.28
Edu Data Science,2023-06-22 17:09:00,0.3
Edu Data Science,2023-06-22 17:50:00,0.43
Edu Data Science,2023-06-22 18:24:00,0.18
Admin,2023-06-22 19:01:00,0.35
Spec,2023-06-23 12:43:00,1.0
Admin,2023-06-23 14:58:00,0.65
Edu Data Science,2023-06-23 15:46:00,0.32
Client Production,2023-06-23 17:20:00,0.57
Edu Data Science,2023-06-23 22:23:00,0.13
Edu Data Science,2023-06-24 11:17:00,0.5
Edu Data Science,2023-06-24 16:09:00,0.6
Edu Data Science,2023-06-25 19:36:00,0.53
Edu Data Science,2023-06-25 22:20:00,0.55
Admin,2023-06-26 10:29:00,0.52
Client Production,2023-06-26 13:04:00,2.43
Admin,2023-06-26 14:19:00,0.53
Practicing,2023-06-26 14:58:00,0.52
Spec,2023-06-26 15:54:00,0.73
Edu Data Science,2023-06-26 16:43:00,0.53
Edu Data Science,2023-06-26 22:05:00,0.52
Edu Data Science,2023-06-26 22:50:00,0.37
Client Production,2023-06-27 10:53:00,0.8
Client Production,2023-06-27 12:38:00,1.3
Client Production,2023-06-27 13:56:00,0.58
Client Production,2023-06-27 14:43:00,0.53
Client Production,2023-06-27 15:42:00,0.83
Admin,2023-06-27 20:47:00,0.33
Admin,2023-06-28 08:53:00,0.22
Edu Data Science,2023-06-28 09:33:00,0.62
Edu Data Science,2023-06-28 10:18:00,0.5
Admin,2023-06-28 11:41:00,0.72
Admin,2023-06-28 12:01:00,0.25
Practicing,2023-06-28 12:43:00,0.55
Admin,2023-06-28 13:02:00,0.2
Admin,2023-06-28 13:21:00,0.15
Admin,2023-06-28 14:37:00,0.68
Client Production,2023-06-28 14:55:00,0.17
Client Production,2023-06-28 15:35:00,0.5
Client Production,2023-06-28 16:19:00,0.52
Admin,2023-06-28 16:25:00,0.08
Client Production,2023-06-28 17:03:00,0.5
Admin,2023-06-29 11:58:00,0.52
Edu Data Science,2023-06-29 13:08:00,0.5
Edu Data Science,2023-06-29 13:47:00,0.33
Edu Data Science,2023-06-29 14:11:00,0.28
Admin,2023-06-29 16:21:00,0.98
Admin,2023-06-29 19:42:00,0.12
Client Production,2023-06-29 21:42:00,0.62
Client Production,2023-06-29 22:34:00,0.65
Edu Data Science,2023-06-30 09:11:00,0.42
Meridian Quake,2023-07-05 15:10:00,4.55
Practicing,2023-07-05 16:25:00,0.25
Programming Portfolio,2023-07-06 05:12:00,0.6
Programming Portfolio,2023-07-06 07:13:00,1.38
Edu Data Science,2023-07-06 07:28:00,0.22
Edu Data Science,2023-07-10 09:03:00,0.3
Edu Data Science,2023-07-10 09:55:00,0.55
Edu Data Science,2023-07-10 10:38:00,0.6
Edu Data Science,2023-07-10 11:17:00,0.5
Programming Portfolio,2023-07-10 13:22:00,0.27
Programming Portfolio,2023-07-10 14:32:00,0.92
Client Production,2023-07-10 16:02:00,0.53
Practicing,2023-07-10 16:48:00,0.53
Edu Data Science,2023-07-10 17:19:00,0.2
Edu Data Science,2023-07-10 22:32:00,0.57
Admin,2023-07-11 11:28:00,0.47
Client Production,2023-07-11 12:26:00,0.77
Practicing,2023-07-11 13:56:00,0.57
Client Production,2023-07-11 15:32:00,0.5
Client Production,2023-07-11 16:17:00,0.5
Client Production,2023-07-11 17:11:00,0.53
Edu Data Science,2023-07-11 23:17:00,0.5
Edu Data Science,2023-07-12 00:17:00,0.65
Practicing,2023-07-12 12:22:00,0.53
Client Production,2023-07-12 13:58:00,0.62
Edu Data Science,2023-07-12 15:18:00,0.58
Programming Portfolio,2023-07-12 16:45:00,0.13
Admin,2023-07-12 17:23:00,0.63
Admin,2023-07-13 08:22:00,0.52
Edu Data Science,2023-07-14 11:24:00,0.63
Programming Portfolio,2023-07-14 12:36:00,0.55
Programming Portfolio,2023-07-14 14:12:00,0.7
Programming Portfolio,2023-07-14 15:05:00,0.6
Programming Portfolio,2023-07-14 16:22:00,0.82
Programming Portfolio,2023-07-15 22:38:00,0.5
Edu Data Science,2023-07-16 18:06:00,0.5
Edu Data Science,2023-07-16 19:16:00,0.55
Meridian Quake,2023-07-17 09:23:00,0.5
Practicing,2023-07-17 10:11:00,0.53
Meridian Quake,2023-07-17 10:40:00,0.22
Meridian Quake,2023-07-17 12:06:00,0.32
Meridian Quake,2023-07-17 12:27:00,0.32
Meridian Quake,2023-07-17 12:55:00,0.38
Meridian Quake,2023-07-17 13:32:00,0.17
Meridian Quake,2023-07-17 14:03:00,0.45
Programming Portfolio,2023-07-17 15:21:00,1.1
Programming Portfolio,2023-07-17 17:27:00,0.33
Spec,2023-07-18 12:15:00,2.13
Spec,2023-07-18 13:02:00,0.07
Spec,2023-07-18 14:36:00,0.97
Spec,2023-07-18 15:07:00,0.32
Programming Portfolio,2023-07-18 15:31:00,0.05
Programming Portfolio,2023-07-18 16:38:00,0.6
Programming Portfolio,2023-07-18 18:32:00,0.77
Edu Data Science,2023-07-18 22:46:00,0.58
Spec,2023-07-19 11:30:00,1.08
Spec,2023-07-19 11:57:00,0.12
Spec,2023-07-19 12:33:00,0.47
Spec,2023-07-19 13:56:00,0.35
Spec,2023-07-19 15:15:00,0.93
Programming Portfolio,2023-07-19 17:25:00,0.87
Programming Portfolio,2023-07-19 21:03:00,1.05
Admin,2023-07-19 22:00:00,0.32
Edu Data Science,2023-07-19 22:49:00,0.25
Practicing,2023-07-20 11:20:00,0.55
Practicing,2023-07-20 12:08:00,0.52
Client Production,2023-07-20 12:58:00,0.63
Practicing,2023-07-20 14:19:00,0.17
Sound Design,2023-07-20 14:52:00,0.55
Client Production,2023-07-20 15:33:00,0.52
Client Production,2023-07-20 16:13:00,0.52
Edu Data Science,2023-07-20 17:38:00,0.58
Edu Data Science,2023-07-20 18:27:00,0.6
Client Production,2023-07-20 21:59:00,0.6
Sound Design,2023-07-21 10:00:00,0.38
Spec,2023-07-21 11:40:00,1.33
Spec,2023-07-21 14:31:00,1.32
Client Production,2023-07-21 15:50:00,0.95
Sound Design,2023-07-21 16:15:00,0.25
Edu Data Science,2023-07-22 18:21:00,0.23
Admin,2023-07-23 11:28:00,0.17
Edu Data Science,2023-07-23 11:51:00,0.38
Edu Data Science,2023-07-23 12:43:00,0.6
Edu Data Science,2023-07-24 09:56:00,0.33
Practicing,2023-07-24 11:48:00,0.57
Spec,2023-07-24 12:36:00,0.5
Practicing,2023-07-24 13:21:00,0.4
Client Production,2023-07-24 14:11:00,0.63
Programming Portfolio,2023-07-24 14:56:00,0.43
Edu Data Science,2023-07-24 19:20:00,0.12
Edu Data Science,2023-07-24 19:40:00,0.17
Edu Data Science,2023-07-24 21:16:00,0.38
Edu Data Science,2023-07-24 21:53:00,0.55
Edu Data Science,2023-07-24 22:36:00,0.18
Edu Data Science,2023-07-25 11:01:00,0.18
Practicing,2023-07-25 11:45:00,0.27
Edu Data Science,2023-07-25 12:32:00,0.3
Practicing,2023-07-25 14:01:00,0.68
Programming Portfolio,2023-07-25 15:19:00,0.97
Practicing,2023-07-26 11:52:00,0.55
Client Production,2023-07-26 13:02:00,0.55
Client Production,2023-07-26 13:50:00,0.52
Client Production,2023-07-26 14:31:00,0.15
Sound Design,2023-07-26 14:32:00,0.02
Client Production,2023-07-26 14:55:00,0.37
Client Production,2023-07-26 15:34:00,0.53
Practicing,2023-07-27 14:50:00,0.58
Client Production,2023-07-27 17:06:00,1.1
Edu Data Science,2023-07-27 18:14:00,0.83
Practicing,2023-07-28 11:02:00,0.12
Client Production,2023-07-28 11:12:00,0.15
Client Production,2023-07-28 11:56:00,0.48
Client Production,2023-07-28 12:32:00,0.47
Edu Data Science,2023-07-28 16:28:00,0.9
Edu Data Science,2023-07-28 17:04:00,0.4
Edu Data Science,2023-07-30 12:23:00,0.57
Edu Data Science,2023-07-30 12:39:00,0.15
Edu Data Science,2023-07-30 17:18:00,0.67
Practicing,2023-07-31 09:34:00,0.13
Practicing,2023-07-31 09:43:00,0.13
Client Production,2023-07-31 11:13:00,0.57
Client Production,2023-07-31 12:33:00,1.02
Admin,2023-07-31 13:17:00,0.15
Client Production,2023-07-31 13:40:00,0.35
Client Production,2023-07-31 13:59:00,0.23
Sound Design,2023-07-31 14:18:00,0.3
Client Production,2023-07-31 14:43:00,0.27
Practicing,2023-07-31 16:08:00,0.65
Client Production,2023-07-31 17:06:00,0.83
Edu Data Science,2023-07-31 20:53:00,0.52
Brilliant,2023-07-31 22:23:00,0.65
Edu Data Science,2023-08-01 11:08:00,0.63
Edu Data Science,2023-08-01 12:21:00,1.05
Client Production,2023-08-01 13:44:00,0.35
Client Production,2023-08-01 14:02:00,0.2
Client Production,2023-08-01 15:09:00,1.07
Client Production,2023-08-01 16:58:00,1.37
Client Production,2023-08-01 17:20:00,0.2
Edu Data Science,2023-08-02 13:45:00,0.75
Edu Data Science,2023-08-02 14:36:00,0.73
Edu Data Science,2023-08-02 18:08:00,0.3
Edu Data Science,2023-08-02 20:30:00,1.0
Edu Data Science,2023-08-03 09:27:00,0.3
Admin,2023-08-05 14:59:00,0.48
Sound Design,2023-08-05 15:26:00,0.43
Edu Data Science,2023-08-05 16:26:00,0.53
Edu Data Science,2023-08-05 16:57:00,0.28
Edu Data Science,2023-08-05 18:12:00,0.2
Client Production,2023-08-05 19:15:00,0.67
Client Production,2023-08-05 20:01:00,0.63
Client Production,2023-08-05 20:45:00,0.6
Client Production,2023-08-05 21:21:00,0.42
Edu Data Science,2023-08-06 17:35:00,0.98
Sound Design,2023-08-08 11:22:00,0.33
Client Production,2023-08-08 11:44:00,0.25
Client Production,2023-08-08 12:19:00,0.25
Client Production,2023-08-08 12:55:00,0.33
Client Production,2023-08-08 15:00:00,1.08
Client Production,2023-08-08 16:40:00,1.42
Client Production,2023-08-08 17:35:00,0.62
Client Production,2023-08-08 19:14:00,0.15
Admin,2023-08-08 20:45:00,0.32
Edu Data Science,2023-08-08 21:21:00,0.58
Brilliant,2023-08-08 23:22:00,0.5
Spec,2023-08-09 10:40:00,0.45
Practicing,2023-08-09 11:35:00,0.15
Client Production,2023-08-09 13:17:00,1.7
Client Production,2023-08-09 14:40:00,0.85
Practicing,2023-08-09 16:00:00,0.07
Client Production,2023-08-09 17:00:00,1.0
Edu Data Science,2023-08-09 21:57:00,0.7
Edu Data Science,2023-08-09 22:42:00,0.57
Edu Data Science,2023-08-10 13:02:00,0.58
Edu Data Science,2023-08-10 13:38:00,0.28
Admin,2023-08-10 14:07:00,0.42
Practicing,2023-08-10 16:12:00,0.5
Practicing,2023-08-10 17:14:00,0.37
Edu Data Science,2023-08-10 18:23:00,0.55
Edu Data Science,2023-08-10 18:59:00,0.5
Edu Data Science,2023-08-10 20:20:00,0.97
Spec,2023-08-11 11:27:00,0.85
Client Production,2023-08-11 13:34:00,1.55
Client Production,2023-08-11 14:40:00,0.45
Client Production,2023-08-11 15:49:00,0.5
Edu Data Science,2023-08-11 20:55:00,0.52
Edu Data Science,2023-08-11 21:58:00,0.62
Edu Data Science,2023-08-12 12:04:00,0.77
Edu Data Science,2023-08-12 16:59:00,0.63
Edu Data Science,2023-08-12 18:08:00,0.5
Employer Hunt,2023-08-12 18:58:00,0.2
Practicing,2023-08-12 21:12:00,0.52
Edu Data Science,2023-08-13 15:18:00,0.53
Edu Data Science,2023-08-13 16:07:00,0.65
Edu Data Science,2023-08-13 18:05:00,0.63
Edu Data Science,2023-08-13 18:55:00,0.53
Edu Data Science,2023-08-13 20:41:00,0.5
Practicing,2023-08-14 10:49:00,0.52
Practicing,2023-08-14 11:23:00,0.5
Spec,2023-08-14 12:16:00,0.52
Spec,2023-08-14 12:59:00,0.58
Sound Design,2023-08-14 13:07:00,0.07
Client Production,2023-08-14 14:44:00,1.08
Client Production,2023-08-14 15:26:00,0.52
Client Production,2023-08-14 16:09:00,0.6
Admin,2023-08-14 17:23:00,0.58
Admin,2023-08-14 18:03:00,0.5
Employer Hunt,2023-08-14 18:37:00,0.53
Edu Data Science,2023-08-14 21:05:00,0.5
Practicing,2023-08-15 10:54:00,0.47
Spec,2023-08-15 13:37:00,1.17
Client Production,2023-08-15 14:54:00,0.53
Client Production,2023-08-15 15:33:00,0.52
Client Production,2023-08-15 15:50:00,0.07
Client Production,2023-08-15 15:56:00,0.08
Client Production,2023-08-15 16:02:00,0.1
Client Production,2023-08-15 16:09:00,0.1
Admin,2023-08-15 16:12:00,0.05
Client Production,2023-08-15 16:17:00,0.08
Client Production,2023-08-15 17:10:00,0.53
Programming Portfolio,2023-08-15 18:35:00,0.78
Programming Portfolio,2023-08-15 21:51:00,1.9
Edu Data Science,2023-08-17 10:41:00,0.3
Edu Data Science,2023-08-17 11:05:00,0.28
Edu Data Science,2023-08-17 11:42:00,0.52
Employer Hunt,2023-08-17 12:01:00,0.08
Employer Hunt,2023-08-17 12:46:00,0.42
Employer Hunt,2023-08-17 13:54:00,0.92
Employer Hunt,2023-08-17 15:09:00,0.78
Practicing,2023-08-17 17:47:00,0.67
Client Production,2023-08-17 20:31:00,0.6
Client Production,2023-08-17 21:08:00,0.55
Client Production,2023-08-17 22:50:00,1.35
Programming Portfolio,2023-08-18 12:14:00,0.55
Programming Portfolio,2023-08-18 12:56:00,0.6
Programming Portfolio,2023-08-18 14:34:00,1.48
Edu Data Science,2023-08-18 20:53:00,0.52
Practicing,2023-08-20 15:59:00,0.13
Client Production,2023-08-20 16:55:00,0.92
Client Production,2023-08-20 18:31:00,1.18
Edu Data Science,2023-08-21 11:19:00,0.55
Practicing,2023-08-21 11:59:00,0.53
Spec,2023-08-21 14:55:00,2.25
Spec,2023-08-21 16:51:00,1.37
Practicing,2023-08-21 18:04:00,0.6
Edu Data Science,2023-08-21 21:35:00,0.45
Programming Portfolio,2023-08-21 22:21:00,0.68
Edu Data Science,2023-08-22 10:05:00,0.5
Edu Data Science,2023-08-22 11:12:00,0.5
Practicing,2023-08-22 15:25:00,0.18
Edu Data Science,2023-08-23 11:04:00,0.5
Edu Data Science,2023-08-23 11:46:00,0.55
Edu Data Science,2023-08-23 12:33:00,0.7
Admin,2023-08-23 14:03:00,0.65
Practicing,2023-08-23 17:01:00,0.63
Practicing,2023-08-23 17:38:00,0.43
Admin,2023-08-23 18:49:00,1.12
Client Production,2023-08-23 19:29:00,0.18
Client Production,2023-08-23 21:09:00,0.65
Programming Portfolio,2023-08-23 22:11:00,0.83
Practicing,2023-08-24 12:52:00,0.55
Practicing,2023-08-24 13:30:00,0.33
Client Production,2023-08-24 14:01:00,0.52
Client Production,2023-08-24 14:58:00,0.82
Client Production,2023-08-24 16:06:00,0.52
Client Production,2023-08-24 16:46:00,0.53
Client Production,2023-08-24 18:13:00,0.5
Client Production,2023-08-24 18:56:00,0.55
Edu Data Science,2023-08-24 20:23:00,0.78
Programming Portfolio,2023-08-25 10:16:00,0.35
Programming Portfolio,2023-08-25 13:55:00,0.53
Practicing,2023-08-25 15:18:00,0.52
